🕘️更新时间,#genre#
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$订阅源
辽宁都市,https://ls.qingting.fm/live/1099/64k.m3u8$订阅源
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8$订阅源

☘️湖南频道,#genre#
湖南都市,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnds$订阅源
湖南都市,http://116.128.243.121:85/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南都市,http://116.128.242.83:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南都市,http://110.53.218.182:9902/tsfile/live/0127_1.m3u8$订阅源
湖南经视,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnjs$订阅源
湖南经视,http://116.128.243.121:85/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南经视,http://116.128.242.83:9901/tsfile/live/0131_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南经视,http://110.53.218.182:9902/tsfile/live/1004_1.m3u8$订阅源
湖南电视剧,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndsj$订阅源
湖南电视剧,http://175.155.106.72:89/live1/live1.m3u8?zsicd 72.会东新闻$订阅源
湖南电视剧,http://116.128.242.83:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南电影,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hndy$订阅源
湖南电影,http://110.53.52.63:8888/newlive/live/hls/50/live.m3u8$订阅源
湖南电影,http://116.128.242.83:9901/tsfile/live/1009_1.m3u8$订阅源
湖南爱晚,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngg$订阅源
湖南教育,http://php.jdshipin.com:8880/iptv.php?id=hnjy$订阅源
湖南娱乐,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hnyl$订阅源
湖南娱乐,http://116.128.243.121:85/tsfile/live/1002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南娱乐,http://116.128.242.83:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖南国际,http://php.jdshipin.com:8880/TVOD/iptv.php?id=hngj$订阅源
湖南公共,http://116.128.242.83:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰纪实,http://58.19.38.162/rtp/228.0.0.145:7145$湖北联通组播源-cache:58.19.38.162
金鹰纪实,http://120.238.94.10:9901/tsfile/live/1059_1.m3u8$订阅源
金鹰纪实,http://58.221.214.82/rtp/239.49.8.203:6000$江苏电信组播源-cache:58.221.214.82
金鹰纪实,http://116.128.242.83:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
金鹰纪实,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8$订阅源
金鹰纪实,http://183.11.239.36:808/hls/171/index.m3u8$订阅源
金鹰纪实,http://116.117.104.248/rtp/239.125.2.106:4134$内蒙古联通组播源-cache:116.117.104.248
金鹰纪实,http://113.57.20.158/rtp/228.0.0.145:7145$湖北联通组播源-cache:113.57.20.158
金鹰纪实,rtsp://115.153.254.81/PLTV/88888888/224/3221226823/59781863.smil$订阅源
金鹰纪实,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226823/59781863.smil$订阅源
湖南金鹰纪实,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=6268&tk=23a9aca1f79f$订阅源
长沙新闻综合,http://ls.qingting.fm/live/4877.m3u8$订阅源
长沙新闻综合,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSXWMPP360.m3u8$订阅源
长沙新闻,http://phonetx.qing.mgtv.com/nn_live/nn_x64/dWlwPTEwMy4zOS4yMjYuMTAwJnFpZD0mY2RuZXhfaWQ9dHhfcGhvbmVfbGl2ZSZzPTNlZTkxOWJmZTQ3OWNiY2Q0ZmM5YzE2ZjU2NTY0MmE1JnVpZD0mdXVpZD0zNTUwZjZlZTU1ZTRkYTJhYjNiYzg0YzBlMDM4OWQxZC02NzI3ZTI2NCZ2PTImYXM9MCZlcz0xNzQwNDA1MzMw/CSXWMPP360.m3u8$订阅源
长沙政法,http://phonetx.qing.mgtv.com/nn_live/nn_x64/8.8&/CSZFMPP360.m3u8$订阅源
衡阳新闻综合,https://liveplay-srs.voc.com.cn/hls/tv/183_554704.m3u8$订阅源

☘️湖北频道,#genre#
湖北综合,http://58.19.38.162/rtp/228.0.0.126:6108$湖北联通组播源-cache:58.19.38.162
湖北综合,http://58.19.133.144:9901$订阅源
湖北综合,http://113.57.20.158/rtp/228.0.0.126:6108$湖北联通组播源-cache:113.57.20.158
湖北综合,http://113.57.111.4/rtp/228.0.0.126:6108$湖北联通组播源-cache:113.57.111.4
湖北经视,http://58.19.38.162/rtp/228.0.0.125:6108$湖北联通组播源-cache:58.19.38.162
湖北经视,http://58.19.43.46:9901/tsfile/live/1017_1.m3u8$订阅源
湖北经视,http://113.57.20.158/rtp/228.0.0.125:6108$湖北联通组播源-cache:113.57.20.158
湖北经视,http://113.57.111.4/rtp/228.0.0.125:6108$湖北联通组播源-cache:113.57.111.4
湖北生活,http://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8$订阅源
湖北生活,https://satellitepull.cnr.cn/live/wx32hubczshgb/playlist.m3u8$订阅源
湖北生活,http://58.19.38.162/rtp/228.0.0.204:6108$湖北联通组播源-cache:58.19.38.162
湖北生活,http://113.57.20.158/rtp/228.0.0.204:6108$湖北联通组播源-cache:113.57.20.158
湖北生活,http://113.57.111.4/rtp/228.0.0.204:6108$湖北联通组播源-cache:113.57.111.4
湖北教育,http://58.19.38.162/rtp/228.0.0.206:6108$湖北联通组播源-cache:58.19.38.162
湖北教育,http://113.57.20.158/rtp/228.0.0.206:6108$湖北联通组播源-cache:113.57.20.158
湖北教育,http://113.57.111.4/rtp/228.0.0.206:6108$湖北联通组播源-cache:113.57.111.4
湖北影视,http://58.19.38.162/rtp/228.0.0.205:6108$湖北联通组播源-cache:58.19.38.162
湖北影视,http://58.19.43.46:9901/tsfile/live/1016_1.m3u8$订阅源
湖北影视,http://113.57.20.158:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北影视,http://113.57.111.4/rtp/228.0.0.205:6108$湖北联通组播源-cache:113.57.111.4
湖北公共,http://58.19.38.162/rtp/228.0.0.124:6108$湖北联通组播源-cache:58.19.38.162
湖北公共,http://113.57.20.158/rtp/228.0.0.124:6108$湖北联通组播源-cache:113.57.20.158
湖北公共,http://113.57.111.4/rtp/228.0.0.124:6108$湖北联通组播源-cache:113.57.111.4
湖北垄上,http://58.19.38.162/rtp/228.0.0.127:6108$湖北联通组播源-cache:58.19.38.162
湖北垄上,http://58.19.43.46:9901/tsfile/live/1015_1.m3u8$订阅源
湖北垄上,http://113.57.20.158:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
湖北垄上,http://113.57.111.4/rtp/228.0.0.127:6108$湖北联通组播源-cache:113.57.111.4
武汉一台新闻综合,https://ls.qingting.fm/live/20198/64k.m3u8$订阅源
武汉教育,http://58.19.38.162/rtp/228.0.0.136:5136$湖北联通组播源-cache:58.19.38.162
武汉教育,http://113.57.20.158/rtp/228.0.0.136:5136$湖北联通组播源-cache:113.57.20.158
武汉教育,http://113.57.111.4/rtp/228.0.0.136:5136$湖北联通组播源-cache:113.57.111.4
武汉经济,http://58.19.38.162/rtp/228.0.0.131:5131$湖北联通组播源-cache:58.19.38.162
武汉经济,http://113.57.20.158/rtp/228.0.0.131:5131$湖北联通组播源-cache:113.57.20.158
武汉经济,http://113.57.111.4/rtp/228.0.0.131:5131$湖北联通组播源-cache:113.57.111.4
武汉文体,http://58.19.38.162/rtp/228.0.0.164:7164$湖北联通组播源-cache:58.19.38.162
武汉文体,http://113.57.20.158/rtp/228.0.0.164:7164$湖北联通组播源-cache:113.57.20.158
武汉文体,http://113.57.111.4/rtp/228.0.0.164:7164$湖北联通组播源-cache:113.57.111.4
武汉外语,http://58.19.38.162/rtp/228.0.0.133:5133$湖北联通组播源-cache:58.19.38.162
武汉外语,http://113.57.20.158/rtp/228.0.0.133:5133$湖北联通组播源-cache:113.57.20.158
武汉外语,http://113.57.111.4/rtp/228.0.0.133:5133$湖北联通组播源-cache:113.57.111.4
江夏新闻综合,http://59.175.226.142:280/gb28181/xwzh.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
十堰新闻,https://p8.vzan.com/slowlive/034028687228317362/live.m3u8?zbid=351104&amp;amp%3Btpid=868100086$订阅源
十堰新闻,http://p8.vzan.com/slowlive/034028687228317362/live.m3u8$订阅源
荆门新闻综合,http://stream.jmtv.com.cn/xwzh/sd/live.m3u8?%E5%85%B3%E6%B3%A8%E5%BE%AE%E4%BF%A1%E5%85%AC%E4%BC%97%E5%8F%B7[%E6%99%B4%E5%9B%AD]$订阅源
荆门新闻综合,https://stream.jmtv.com.cn/xwzh/playlist.m3u8?_upt=3e28e7271664278691$订阅源
武汉生活,http://58.19.38.162/rtp/228.0.0.89:6108$湖北联通组播源-cache:58.19.38.162
武汉生活,http://113.57.20.158/rtp/228.0.0.89:6108$湖北联通组播源-cache:113.57.20.158
武汉生活,http://113.57.111.4/rtp/228.0.0.89:6108$湖北联通组播源-cache:113.57.111.4
武汉新闻,http://58.19.38.162/rtp/228.0.0.162:7162$湖北联通组播源-cache:58.19.38.162
武汉新闻,http://113.57.20.158/rtp/228.0.0.162:7162$湖北联通组播源-cache:113.57.20.158
武汉新闻,http://113.57.111.4/rtp/228.0.0.162:7162$湖北联通组播源-cache:113.57.111.4

☘️广西频道,#genre#
北海经济科教,https://play-a2.quklive.com:443/live/1727311690820146.m3u8$订阅源
南宁公共,http://api2.52tb.xyz/info?id=724&token=20230331czbpek$订阅源
南宁公共,rtmp://live.gxrb.com.cn/tv/nntv_gg$订阅源
南宁新闻综合,http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/XWZH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=d1391be1fc200f8e4700c5d82b44edae$订阅源
南宁新闻综合,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d$订阅源
南宁新闻综合,http://live.xmcdn.com/live/305/64.m3u8?aac$订阅源
南宁新闻综合,rtmp://hls.nntv.cn/nnlive/XWZH_24$订阅源
南宁新闻综合,rtmp://live.gxrb.com.cn/tv/nntv$订阅源
南宁都市生活,http://615bbf179ba53515dccad7b1da5d1ad9.livehwc3.cn/hls.nntv.cn/nnlive/WLSH_24.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=2598844eaee8a4265e706fc14b3fc11d$订阅源
宾阳综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8$订阅源
宾阳综合,rtmp://live.gxrb.com.cn/gx/binyang$订阅源
来宾综合,http://zb.gxlbamc.com:1935/live/lbzh.stream/playlist.m3u8$订阅源
灌阳新闻综合,https://ls.qingting.fm/live/5043/64k.m3u8$订阅源
灌阳新闻综合,rtmp://live.gxxw.cn/gx/guanyang$订阅源
灌阳新闻综合,rtmp://live.gxrb.com.cn/gx/guanyang$订阅源
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8-1920x1080$订阅源
广西新闻,http://182.91.124.224:9901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
广西新闻,http://live.xmcdn.com/live/299/64.m3u8$订阅源
广西新闻,http://116.9.204.242:9901/tsfile/live/1001_1.m3u8$订阅源
桂林新闻,https://pull.gltvs.com:443/live/glxw/playlist.m3u8?v=b0528684bf934e120e1c30fc808e6576&t=1796868188$订阅源
广西贺州,http://zhz.gxhzxw.com:2935/live/HZXW-HD/chunklist.m3u8$订阅源
广西国际,http://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8?fbl=$订阅源
广西国际,https://hlscdn.liangtv.cn/live/0234c48e0bc24fe1b41b9999a253e581/1075ee38e04f490690f6a36a16e09c79.m3u8$订阅源
南宁影视娱乐,http://688b7cbf9b7a8d911a085372b6c70ab5.livehwc3.cn/hls.nntv.cn/nnlive/YSYL_244.m3u8?sub_m3u8=true&edge_slice=true&user_session_id=e7eb508555e76e08cc1b198d04f41fb5$订阅源
南宁影视娱乐,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd$订阅源
南宁影视娱乐,rtmp://hls.nntv.cn/nnlive/YSYL_244$订阅源

☘️天津频道,#genre#
滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8?ztianjd$订阅源
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8?ztianjd$订阅源
滨海影院,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8?ztianjd$订阅源
津南一套,http://play.jinnantv.top/live/JNTV1.m3u8?ztianjd$订阅源
津南一套,http://61.147.106.103/play.jinnantv.top/live/JNTV1.m3u8?ztianjd&wsSession=4e59297ef5846f4a7cf02eb3-172672213891355&wsIPSercert=6d426cba8b106cdec9147b1e2a9ace7c&wsiphost=local&wsBindIP=1$订阅源
武清综合,https://tvpull.smartwq.cn/wqlive/convergencemedia/playlist.m3u8?ztianjd$订阅源
天津卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226459$订阅源
天津卫视,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8$订阅源
天津卫视,http://58.19.38.162/rtp/228.0.0.120:6108$湖北联通组播源-cache:58.19.38.162
天津卫视,http://182.91.124.224:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0$订阅源
天津卫视,http://36.32.174.67:60080/newlive/live/hls/26/live.m3u8$订阅源
天津卫视,http://110.53.52.63:8888/newlive/live/hls/42/live.m3u8$订阅源
天津卫视,http://1.24.190.98:10080/hls/69/index.m3u8$订阅源
天津卫视,http://183.131.246.250:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://113.195.7.56:9901/tsfile/live/0135_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
天津卫视,http://219.145.59.166:8888/tsfile/live/1039_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源

☘️四川频道,#genre#
乐山新闻综合,http://m3u8file.lstv.org.cn/nmip-media/channellive/channel1/playlist.m3u8$订阅源
乐至综合,http://175.155.106.72:89/live1/live1.m3u8?zsicd;http://rmlive.lzxrmtzx.com/live1/live1.m3u8?zsicd$订阅源
井研综合,http://tvfile.jyrmt.cn/nmip-media/channellive/channel104452/playlist.m3u8$订阅源
仁寿综合,https://play.scrstv.com.cn/DT/live.m3u8?auth_key=60001724663204-0-0-c1cc4ded9841ac34f63cdbd3aec647ef$订阅源
凉山新闻综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd$订阅源
利州综合,http://tvfile.lzgbdst.com/nmip-media/channellive/channel106876/playlist.m3u8?zsicdhttp://tv.drs.lzgbdst.com:8100/channellive/lztv2.flv?zsicd$订阅源
剑阁综合,https://tvfile.scjgtv.cn/nmip-media/channellive/channel104126/playlist.m3u8$订阅源
剑阁综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel105549/playlist.m3u8$订阅源
叙永综合,rtmp://luzhi.xuyongrongmei.com:1935/live/xyxw?zsicd$订阅源
名山综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8$订阅源
名山综合,https://m3u8channel-ms.yunxya.com:443/nmip-media/audiolive/audio100580/playlist.m3u8$订阅源
名山综合,rtmp://tv.yunxya.com:1937/channellive/mingshan$订阅源
四川科教,http://182.150.115.21:8030/pcgacg/pcgacg_0.m3u8$订阅源
夹江新闻综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8$订阅源
夹江新闻综合,http://tvfile.jjrm.org.cn/nmip-media/channellive/channel106282/playlist.m3u8?zsicd$订阅源
夹江新闻综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel101257/playlist.m3u8$订阅源
夹江新闻综合,rtmp://tv.jjrm.org.cn/channellive/ch1?zsicd$订阅源
宝兴综合,https://m3u8channel-bx.yunxya.com/nmip-media/channellive/channel104666/playlist.m3u8$订阅源
宝兴综合,rtmp://tv.yunxya.com:1937/channellive/baoxing$订阅源
小金综合,rtmp://xjlive.xjxrmt.cn/live/xwpd$订阅源
广元公共,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel2/playlist.m3u8?zsicd$订阅源
广元综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel1/playlist.m3u8?zsicd$订阅源
康定综合,http://kdfile.ganzitv.com/nmip-media/channellive/channel100663/playlist.m3u8$订阅源
康巴卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221225660$订阅源
康巴卫视,http://61.157.139.15:9901/tsfile/live/2415_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0$订阅源
攀枝花新闻综合,http://live.pzhkai.com/xwzhtl/sd/live.m3u8$订阅源
攀枝花新闻综合,https://live.pzhkai.com/xwzhtl/sd/live.m3u8$订阅源
旺苍新闻综合,http://channel.wcrmt.cn:80/nmip-media/channellive/channel105268/playlist.m3u8$订阅源
旺苍新闻综合,https://m3u8.channel.dzsm.com/cms/videos/nmip-media/channellive/channel9/playlist.m3u8?zsicd$订阅源
旺苍新闻综合,rtmp://tv.wcrmt.cn/channellive/ch1$订阅源
昭化综合,http://live.zhgbtv.cn:3100/hls/kwqtkbbi/index.m3u8$订阅源
朝天综合,https://m3u8.channel.dzsm.com/nmip-media/channellive/channel104601/playlist.m3u8$订阅源
汶川新闻综合,rtmp://live.iwcmt.cn:1936/live/zhxw$订阅源
汶川新闻综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8$订阅源
沐川综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#rtmp://tv.mcrm.org.cn:1935/channellive/tv01$订阅源
沐川综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8"$订阅源
沙湾综合,http://tvfile.swrmt.com:80/nmip-media/channellive/channel100064/playlist.m3u8"$订阅源
泸县新闻综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8$订阅源
泸县新闻综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8$订阅源
泸县新闻综合,rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd;http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd$订阅源
甘孜综合,https://m3u8channel.ganzitv.com/nmip-media/channellive/channel1/playlist.m3u8$订阅源
甘孜综合,rtmp://tv.drs.ganzitv.com/channellive/gztv$订阅源
石棉综合,https://m3u8channel-sm.yunxya.com/nmip-media/channellive/channel100420/playlist.m3u8$订阅源
石棉综合,rtmp://tv.yunxya.com:1937/channellive/shimian$订阅源
筠连综合,http://live.dameijunlian.cn:80/live1/live1.m3u8$订阅源
绵阳科技,http://livepull.myntv.cn:80/rtmp/mykj.m3u8$订阅源
绵阳综合,http://119.6.59.216:60033/tsfile/live/1007_1.m3u8?key=txiptv$订阅源
荥经综合,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8$订阅源
荥经综合,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8$订阅源
荥经综合,https://m3u8channel-yj.yunxya.com/nmip-media/channellive/channel101140/playlist.m3u8$订阅源
荥经综合,rtmp://tv.yunxya.com:1937/channellive/yingjing$订阅源
营山电视台,http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8?zsicd#http://file.ysxtv.cn/cms/videos/nmip-media/channellive/channel4/playlist.m3u8$订阅源
营山电视台,https://file.ysxtv.cn/nmip-media/channellive/channel101492/playlist.m3u8$订阅源
金川乡村,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?$订阅源
金川乡村,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd&quot;$订阅源
金川乡村,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8$订阅源
金川乡村,rtmp://139.203.180.9/live/jcxc$订阅源
金川乡村,rtmp://live.jinchuanrmt.com/live/jcxc$订阅源
金川新闻综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd四川卫视$订阅源
金川新闻综合,rtmp://live.jinchuanrmt.com/live/zhxw$订阅源
金川新闻综合,rtmp://139.203.180.9/live/zhxw$订阅源
长宁综合,http://cnpull.sccnfb.com/live/123456.m3u8?zsicd四川卫视$订阅源
长宁综合,https://play.yunxya.com/channellive/xinwen.m3u8$订阅源
长宁综合,rtmp://cnpull.sccnfb.com/live/123456$订阅源
雅安新闻综合,https://m3u8channel.yunxya.com/nmip-media/channellive/channel100028/playlist.m3u8$订阅源
雅安新闻综合,https://play.yunxya.com/channellive/xinwen.m3u8$订阅源
雅安雨城,https://m3u8channel-yc.yunxya.com/nmip-media/channellive/channel100103/playlist.m3u8$订阅源
青川综合,http://qcfile.qcrmt.com/nmip-media/channellive/channel100933/playlist.m3u8$订阅源
青神综合,http://lmt.scqstv.com/live1/live1.m3u8?zsicd?$订阅源
马尔康综合,rtmp://live.zmmek.com/live/zhxw$订阅源

☘️陕西频道,#genre#
陕西农林卫视,http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0313&tk=23a9aca1f79f$订阅源
陕西农林,http://118.122.189.74/rtp/239.93.0.100:5140$四川电信组播源-cache:118.122.189.74
陕西新闻资讯,http://113.200.148.203:85/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西都市青春,http://124.116.183.146:9901/tsfile/live/1001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源
陕西生活,http://124.116.183.146/rtp/239.112.205.20:5140$陕西电信组播源-cache:124.116.183.146
陕西公共,http://ls.qingting.fm/live/1222.m3u8$订阅源
陕西公共,http://124.116.183.146/rtp/239.112.205.22:5140$陕西电信组播源-cache:124.116.183.146
陕西影视,http://124.116.183.146/rtp/239.112.205.21:5140$陕西电信组播源-cache:124.116.183.146
汉中综合,http://124.116.183.146/rtp/239.112.205.215:5140$陕西电信组播源-cache:124.116.183.146
洋县电视台,http://124.116.183.146/rtp/239.111.205.77:5140$陕西电信组播源-cache:124.116.183.146

☘️福建频道,#genre#
三明新闻综合,https://ls.qingting.fm/live/5022100/64k.m3u8$订阅源
云霄综合,https://live.zzyxxw.com:2443/live/xwzh.m3u8$订阅源
厦门卫视,https://live1b.kxm.xmtv.cn/xmtvbf/tvzb/live.m3u8$订阅源
厦门卫视,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud$订阅源
厦门卫视,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$订阅源
厦门卫视,http://183.11.239.36:808/hls/17/index.m3u8$订阅源
厦门卫视,http://dassby.qqff.top:99/live/厦门卫视/index.m3u8$订阅源
厦门卫视,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227298/10000100000000060000000001945823_0.smil$订阅源
厦门卫视,rtsp://115.153.245.70/PLTV/88888888/224/3221226982/85722609.smil$订阅源
厦门卫视,rtsp://115.153.254.81/PLTV/88888888/224/3221226982/85722609.smil$订阅源
厦门卫视,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226982/85722609.smil$订阅源
厦门卫视,rtsp://115.153.212.72/PLTV/88888888/224/3221226982/85722609.smil$订阅源
晋江电视台,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud$订阅源
漳浦综合,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$订阅源
福州少儿,http://live.zohi.tv/video/s10001-fztv-4/index.m3u8$订阅源
福州生活,http://live.zohi.tv:80/video/s10001-fztv-3/index.m3u8$订阅源
福州综合,http://live.zohi.tv/video/s10001-fztv-1/index.m3u8$订阅源
福建新闻,http://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8$订阅源
福建新闻,https://satellitepull.cnr.cn/live/wx32fjxwgb/playlist.m3u8$订阅源
福建新闻,http://live.xmcdn.com/live/792/64.m3u8$订阅源
福建新闻,http://110.80.17.38:9901/tsfile/live/0122_1.m3u8$订阅源
福建电视剧,http://110.80.17.38/rtp/239.61.2.5:8024$福建电信组播源-cache:110.80.17.38
福建经济,http://satellitepull.cnr.cn/live/wx32fjdnjjgb/playlist.m3u8$订阅源
福建经济,http://live.xmcdn.com/live/789/64.m3u8$订阅源
福建综合,http://110.80.17.38/rtp/239.61.2.1:8000$福建电信组播源-cache:110.80.17.38
福建公共,http://110.80.17.38/rtp/239.61.2.3:8012$福建电信组播源-cache:110.80.17.38
福建旅游,http://110.80.17.38:9901/tsfile/live/0138_1.m3u8?key=txiptv$订阅源
福建体育,http://110.80.17.38/rtp/239.61.2.160:8948$福建电信组播源-cache:110.80.17.38
福建少儿,http://110.80.17.38/rtp/239.61.2.9:8048$福建电信组播源-cache:110.80.17.38

☘️海南频道,#genre#
海南新闻,http://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8$订阅源
海南新闻,https://satellitepull.cnr.cn/live/wxhainxwgb/playlist.m3u8$订阅源
海南新闻,http://nn.7x9d.cn/地方台8563/海南.php?id=xwpd$订阅源
海南自贸,http://nn.7x9d.cn/地方台8563/海南.php?id=jjpd$订阅源
海南文旅,http://nn.7x9d.cn/地方台8563/海南.php?id=wlpd$订阅源
海南少儿,http://nn.7x9d.cn/地方台8563/海南.php?id=sepd$订阅源
海南公共,http://nn.7x9d.cn/地方台8563/海南.php?id=ggpd$订阅源

☘️河南频道,#genre#
梨园,http://gcalic.v.myalicdn.com/gc/ahhs01_1/index.m3u8$订阅源
梨园,http://live.dxhmt.cn:9081/tv/11122-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8$订阅源
梨园,http://dassby.qqff.top:99/live/梨园/index.m3u8$订阅源
梨园,rtsp://118.212.169.207:554/PLTV/88888888/224/3221227267/10000100000000060000000001646411_0.smil$订阅源
梨园,rtsp://115.153.245.70/PLTV/88888888/224/3221226822/59781815.smil$订阅源
梨园,rtsp://115.153.254.81/PLTV/88888888/224/3221226822/59781815.smil$订阅源
梨园,rtsp://115.153.240.228:554/PLTV/88888888/224/3221226822/59781815.smil$订阅源
梨园,rtsp://115.153.212.72/PLTV/88888888/224/3221226822/59781815.smil$订阅源
梨园,rtsp://115.153.247.80/PLTV/88888888/224/3221226822/59781815.smil$订阅源
梨园,rtsp://115.153.233.154/PLTV/88888888/224/3221226822/59781815.smil$订阅源
临颍综合,http://live.dxhmt.cn:9081/tv/11122-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11122-1.m3u8$订阅源
义马新闻综合,http://live.dxhmt.cn:9081/tv/11281-1.m3u8$订阅源
光山综合,http://live.dxhmt.cn:9081/tv/11522-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/11522-1.m3u8$订阅源
兰考新闻,http://live.dxhmt.cn:9081/tv/10225-1.m3u8#http://tvpull.dxhmt.cn:9081/tv/10225-1.m3u8$订阅源
